id;tytul;typ_wydarzenia_lista;link_do_obrazka_lista;sciezka_do_pobranego_obrazka;obiekty;ulice;miasta;data_rozpoczecia;data_zakonczenia;godzina_rozpoczecia;czy_stale;hashtagi;czy_na_zewnatrz
43459;Marzenia polskie / Les rêves polonais;Spektakle teatralne;http://media.krakow.travel/photos/55098/m.jpg;obrazy_wydarzen_karnet/43459.jpg;Narodowy Stary Teatr im. Heleny Modrzejewskiej;ul. Jagiellońska 1;Kraków;2025-06-06;;12:00;;#spektakle #teatralne;0
31939;Kolacja dla głupca;Spektakle teatralne;http://media.krakow.travel/photos/39246/m.jpg;obrazy_wydarzen_karnet/31939.jpg;Teatr Ludowy;os. Teatralne 34;Kraków;2025-06-06;;19:30;;#spektakle #teatralne;0
59417;Gustav Mahler Festival;Muzyka klasyczna;http://media.krakow.travel/photos/72879/m.jpg;obrazy_wydarzen_karnet/59417.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-06;;19:30;;#muzyka #klasyczna;0
59760;Trzeci Krakowski Nocny Przejazd Rowerowy;Wydarzenia sportowe;http://media.krakow.travel/photos/73264/m.jpg;obrazy_wydarzen_karnet/59760.jpg;Gmach Główny;al. 3 Maja 1;Kraków;2025-06-06;;19:30;;#wydarzenia #sportowe;0
59198;Ferry Corsten w Hype Parku;Muzyka klubowa;http://media.krakow.travel/photos/72644/m.jpg;obrazy_wydarzen_karnet/59198.jpg;Hype Park / Kamienna12;ul. Kamienna 12;Kraków;2025-06-06;;22:00;;#muzyka #klubowa;1
59101;Has. Kroniki wyobraźni. Przegląd filmów Wojciecha Jerzego Hasa w Kinie Paradox;Festiwale i przeglądy filmowe;http://media.krakow.travel/photos/72542/m.jpg;obrazy_wydarzen_karnet/59101.jpg;Kino Paradox;ul. Krupnicza 38;Kraków;2025-06-06;;;;#festiwale #przeglądy #filmowe;1
24095;Pocieszne wykwintnisie. Komedia Pana Moliera;Spektakle teatralne;http://media.krakow.travel/photos/31016/m.jpg;obrazy_wydarzen_karnet/24095.jpg;Teatr Praska 52;ul. Praska 52;Kraków;2025-06-06;;19:00;;#spektakle #teatralne;0
31939;Kolacja dla głupca;Spektakle teatralne;http://media.krakow.travel/photos/39246/m.jpg;obrazy_wydarzen_karnet/31939.jpg;Teatr Ludowy;os. Teatralne 34;Kraków;2025-06-06;;19:30;;#spektakle #teatralne;0
44126;Pijacy (Teatr Bagatela);Spektakle teatralne;http://media.krakow.travel/photos/62290/m.jpg;obrazy_wydarzen_karnet/44126.jpg;Teatr Bagatela im. Tadeusza Boya-Żeleńskiego;ul. Karmelicka 6;Kraków;2025-06-06;;19:15;;#spektakle #teatralne;1
59101;Has. Kroniki wyobraźni. Przegląd filmów Wojciecha Jerzego Hasa w Kinie Paradox;Festiwale i przeglądy filmowe;http://media.krakow.travel/photos/72542/m.jpg;obrazy_wydarzen_karnet/59101.jpg;Kino Paradox;ul. Krupnicza 38;Kraków;2025-06-06;;;;#festiwale #przeglądy #filmowe;1
24095;Pocieszne wykwintnisie. Komedia Pana Moliera;Spektakle teatralne;http://media.krakow.travel/photos/31016/m.jpg;obrazy_wydarzen_karnet/24095.jpg;Teatr Praska 52;ul. Praska 52;Kraków;2025-06-06;;19:00;;#spektakle #teatralne;0
59819;Nie odwracaj wzroku  Refleksje wokół pokazu „Olimpii” Katarzyny Kozyry;Wystawy czasowe;http://media.krakow.travel/photos/73326/m.jpg;obrazy_wydarzen_karnet/59819.jpg;MuFo Rakowicka;ul. Rakowicka 22a;Kraków;2025-06-06;;18:00;;#wystawy #czasowe;0
59101;Has. Kroniki wyobraźni. Przegląd filmów Wojciecha Jerzego Hasa w Kinie Paradox;Festiwale i przeglądy filmowe;http://media.krakow.travel/photos/72542/m.jpg;obrazy_wydarzen_karnet/59101.jpg;Kino Paradox;ul. Krupnicza 38;Kraków;2025-06-06;;;;#festiwale #przeglądy #filmowe;0
39279;Wujaszek Wania;Spektakle teatralne;http://media.krakow.travel/photos/49477/m.jpg;obrazy_wydarzen_karnet/39279.jpg;Teatr Ludowy – Scena Pod Ratuszem;Rynek Główny 1;Kraków;2025-06-06;;19:00;;#spektakle #teatralne;1
44126;Pijacy (Teatr Bagatela);Spektakle teatralne;http://media.krakow.travel/photos/62290/m.jpg;obrazy_wydarzen_karnet/44126.jpg;Teatr Bagatela im. Tadeusza Boya-Żeleńskiego;ul. Karmelicka 6;Kraków;2025-06-06;;19:15;;#spektakle #teatralne;1
59577;Piękno soli;W gminach Metropolii;http://media.krakow.travel/photos/55829/m.jpg;obrazy_wydarzen_karnet/59577.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;2025-06-06;2025-10-31;;;#WGminach #Metropolii;1
59819;Nie odwracaj wzroku  Refleksje wokół pokazu „Olimpii” Katarzyny Kozyry;Wystawy czasowe;http://media.krakow.travel/photos/73326/m.jpg;obrazy_wydarzen_karnet/59819.jpg;MuFo Rakowicka;ul. Rakowicka 22a;Kraków;2025-06-06;;18:00;;#wystawy #czasowe;0
43399;Piosenki odnowa. Kamila Klimczak;Inne przedstawienia;http://media.krakow.travel/photos/65143/m.jpg;obrazy_wydarzen_karnet/43399.jpg;Teatr Bagatela – Scena na Sarego 7;ul. Sarego 7;Kraków;2025-06-06;;19:15;;#inne #przedstawienia;0
59101;Has. Kroniki wyobraźni. Przegląd filmów Wojciecha Jerzego Hasa w Kinie Paradox;Festiwale i przeglądy filmowe;http://media.krakow.travel/photos/72542/m.jpg;obrazy_wydarzen_karnet/59101.jpg;Kino Paradox;ul. Krupnicza 38;Kraków;2025-06-06;;;;#festiwale #przeglądy #filmowe;1
59819;Nie odwracaj wzroku  Refleksje wokół pokazu „Olimpii” Katarzyny Kozyry;Wystawy czasowe;http://media.krakow.travel/photos/73326/m.jpg;obrazy_wydarzen_karnet/59819.jpg;MuFo Rakowicka;ul. Rakowicka 22a;Kraków;2025-06-06;;18:00;;#wystawy #czasowe;0
59101;Has. Kroniki wyobraźni. Przegląd filmów Wojciecha Jerzego Hasa w Kinie Paradox;Festiwale i przeglądy filmowe;http://media.krakow.travel/photos/72542/m.jpg;obrazy_wydarzen_karnet/59101.jpg;Kino Paradox;ul. Krupnicza 38;Kraków;2025-06-06;;;;#festiwale #przeglądy #filmowe;0
26329;Kto pocieszy pechowego nosorożca?;Spektakle teatralne;http://media.krakow.travel/photos/32812/m.jpg;obrazy_wydarzen_karnet/26329.jpg;Teatr Groteska;ul. Skarbowa 2;Kraków;2025-06-06;;09:00;;#spektakle #teatralne;1
59774;Poza spojrzeniem;W gminach Metropolii;http://media.krakow.travel/photos/73282/m.jpg;obrazy_wydarzen_karnet/59774.jpg;Folwark Kultura w Owczarach;ul. Długa 72;Owczary;2025-06-06;2025-08-31;18:30;;#WGminach #Metropolii;1
59417;Gustav Mahler Festival;Muzyka klasyczna;http://media.krakow.travel/photos/72879/m.jpg;obrazy_wydarzen_karnet/59417.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-06;;19:30;;#muzyka #klasyczna;1
59577;Piękno soli;W gminach Metropolii;http://media.krakow.travel/photos/55829/m.jpg;obrazy_wydarzen_karnet/59577.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;2025-06-06;2025-10-31;;;#WGminach #Metropolii;1
43459;Marzenia polskie / Les rêves polonais;Spektakle teatralne;http://media.krakow.travel/photos/55098/m.jpg;obrazy_wydarzen_karnet/43459.jpg;Narodowy Stary Teatr im. Heleny Modrzejewskiej;ul. Jagiellońska 1;Kraków;2025-06-06;;12:00;;#spektakle #teatralne;0
26329;Kto pocieszy pechowego nosorożca?;Spektakle teatralne;http://media.krakow.travel/photos/32812/m.jpg;obrazy_wydarzen_karnet/26329.jpg;Teatr Groteska;ul. Skarbowa 2;Kraków;2025-06-06;;09:00;;#spektakle #teatralne;1
59683;Pierwsza randka. Rozmowy o relacjach. Spotkanie z Natalią Kusiak;Spotkania i wykłady literackie;http://media.krakow.travel/photos/73166/m.jpg;obrazy_wydarzen_karnet/59683.jpg;Puro Hotel;ul. Halicka 14a;Kraków;2025-06-06;;18:00;;#spotkania #wykłady #literackie;0
59577;Piękno soli;W gminach Metropolii;http://media.krakow.travel/photos/55829/m.jpg;obrazy_wydarzen_karnet/59577.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;2025-06-06;2025-10-31;;;#WGminach #Metropolii;0
59804;Krótka historia fortepianu;Muzyka klasyczna;http://media.krakow.travel/photos/68399/m.jpg;obrazy_wydarzen_karnet/59804.jpg;Fortepiano Atelier;ul. Kopernika 19 (wejście nr 2 / entrance No. 2);Kraków;2025-06-06;;18:00;;#muzyka #klasyczna;0
26329;Kto pocieszy pechowego nosorożca?;Spektakle teatralne;http://media.krakow.travel/photos/32812/m.jpg;obrazy_wydarzen_karnet/26329.jpg;Teatr Groteska;ul. Skarbowa 2;Kraków;2025-06-06;;09:00;;#spektakle #teatralne;1
59774;Poza spojrzeniem;W gminach Metropolii;http://media.krakow.travel/photos/73282/m.jpg;obrazy_wydarzen_karnet/59774.jpg;Folwark Kultura w Owczarach;ul. Długa 72;Owczary;2025-06-06;2025-08-31;18:30;;#WGminach #Metropolii;0
58868;Burleska Opera Buffa Show;Spektakle taneczne;http://media.krakow.travel/photos/72296/m.jpg;obrazy_wydarzen_karnet/58868.jpg;Klub 6 Brygady Powietrznodesantowej Kraków;ul. Zyblikiewicza 1;Kraków;2025-06-07;;21:00;;#spektakle #taneczne;1
58771;24. Wielka Parada Smoków;Widowiska plenerowe i happeningi;http://media.krakow.travel/photos/67520/m.jpg;obrazy_wydarzen_karnet/58771.jpg;Bulwary Wiślane;;Kraków;2025-06-07;2025-06-08;;;#widowiska #plenerowe #happeningi;0
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;1
57314;Stosunki prawne;Spektakle teatralne;http://media.krakow.travel/photos/71152/m.jpg;obrazy_wydarzen_karnet/57314.jpg;Teatr Praska 52;ul. Praska 52;Kraków;2025-06-07;;19:00;;#spektakle #teatralne;0
59615;Noc Tańca;Spektakle taneczne;http://media.krakow.travel/photos/73100/m.jpg;obrazy_wydarzen_karnet/59615.jpg;Plac Szczepański;;Kraków;2025-06-07;;;;#spektakle #taneczne;0
59776;Rudawa: #Tata też czyta;W gminach Metropolii;http://media.krakow.travel/photos/73285/m.jpg;obrazy_wydarzen_karnet/59776.jpg;Rudawskie Centrum Kultury;Rynek 4;Rudawa;2025-06-07;;10:00;;#WGminach #Metropolii;1
59370;Lata 20, lata 30;Spektakle taneczne;http://media.krakow.travel/photos/72822/m.jpg;obrazy_wydarzen_karnet/59370.jpg;Teatr Cabaret w Krakowie;Krakowska 5;Kraków;2025-06-07;;19:00;;#spektakle #taneczne;1
38455;Trzy siostry w STU;Spektakle teatralne;http://media.krakow.travel/photos/48176/m.jpg;obrazy_wydarzen_karnet/38455.jpg;Krakowski Teatr Scena STU;al. Krasińskiego 16;Kraków;2025-06-07;;19:00;;#spektakle #teatralne;0
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;1
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;1
58868;Burleska Opera Buffa Show;Spektakle taneczne;http://media.krakow.travel/photos/72296/m.jpg;obrazy_wydarzen_karnet/58868.jpg;Klub 6 Brygady Powietrznodesantowej Kraków;ul. Zyblikiewicza 1;Kraków;2025-06-07;;21:00;;#spektakle #taneczne;0
57496;Nienasyceni;Spektakle teatralne;http://media.krakow.travel/photos/70922/m.jpg;obrazy_wydarzen_karnet/57496.jpg;Kino Kijów;al. Krasińskiego 34;Kraków;2025-06-07;;16:00;;#spektakle #teatralne;0
58868;Burleska Opera Buffa Show;Spektakle taneczne;http://media.krakow.travel/photos/72296/m.jpg;obrazy_wydarzen_karnet/58868.jpg;Klub 6 Brygady Powietrznodesantowej Kraków;ul. Zyblikiewicza 1;Kraków;2025-06-07;;21:00;;#spektakle #taneczne;0
59370;Lata 20, lata 30;Spektakle taneczne;http://media.krakow.travel/photos/72822/m.jpg;obrazy_wydarzen_karnet/59370.jpg;Teatr Cabaret w Krakowie;Krakowska 5;Kraków;2025-06-07;;19:00;;#spektakle #taneczne;1
57314;Stosunki prawne;Spektakle teatralne;http://media.krakow.travel/photos/71152/m.jpg;obrazy_wydarzen_karnet/57314.jpg;Teatr Praska 52;ul. Praska 52;Kraków;2025-06-07;;19:00;;#spektakle #teatralne;1
38455;Trzy siostry w STU;Spektakle teatralne;http://media.krakow.travel/photos/48176/m.jpg;obrazy_wydarzen_karnet/38455.jpg;Krakowski Teatr Scena STU;al. Krasińskiego 16;Kraków;2025-06-07;;19:00;;#spektakle #teatralne;1
58971;Huta Sound w Kwadracie;Muzyka rozrywkowa;http://media.krakow.travel/photos/72412/m.jpg;obrazy_wydarzen_karnet/58971.jpg;Kwadrat;ul. Skarżyńskiego 1;Kraków;2025-06-07;;18:30;;#muzyka #rozrywkowa;1
59794;Royal Opera Festival 2025;Festiwale muzyczne;http://media.krakow.travel/photos/73300/m.jpg;obrazy_wydarzen_karnet/59794.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-07;;18:00;;#festiwale #muzyczne;1
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;1
38455;Trzy siostry w STU;Spektakle teatralne;http://media.krakow.travel/photos/48176/m.jpg;obrazy_wydarzen_karnet/38455.jpg;Krakowski Teatr Scena STU;al. Krasińskiego 16;Kraków;2025-06-07;;19:00;;#spektakle #teatralne;1
58868;Burleska Opera Buffa Show;Spektakle taneczne;http://media.krakow.travel/photos/72296/m.jpg;obrazy_wydarzen_karnet/58868.jpg;Klub 6 Brygady Powietrznodesantowej Kraków;ul. Zyblikiewicza 1;Kraków;2025-06-07;;21:00;;#spektakle #taneczne;0
59794;Royal Opera Festival 2025;Festiwale muzyczne;http://media.krakow.travel/photos/73300/m.jpg;obrazy_wydarzen_karnet/59794.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-07;;18:00;;#festiwale #muzyczne;0
58284;Skóra po dziadku;Spektakle teatralne;http://media.krakow.travel/photos/72660/m.jpg;obrazy_wydarzen_karnet/58284.jpg;Teatr Łaźnia Nowa;os. Szkolne 25;Kraków;2025-06-07;;18:00;;#spektakle #teatralne;1
59806;Podaj mi dłoń – Artur Ruciński & Rafał Siwek;Muzyka klasyczna;http://media.krakow.travel/photos/73312/m.jpg;obrazy_wydarzen_karnet/59806.jpg;Opera Krakowska;ul. Lubicz 48;Kraków;2025-06-07;;17:00;;#muzyka #klasyczna;0
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;0
59813;Rozmowa Andy Rottenberg z Michałem Nogasiem;Wykłady, spacery i warsztaty artystyczne;http://media.krakow.travel/photos/73318/m.jpg;obrazy_wydarzen_karnet/59813.jpg;Bunkier Sztuki;pl. Szczepański 3a;Kraków;2025-06-07;;16:00;;#wykłady #spacery #warsztaty #artystyczne;0
58831;Dni Skawiny 2025;W gminach Metropolii;http://media.krakow.travel/photos/72250/m.jpg;obrazy_wydarzen_karnet/58831.jpg;Park Miejski im. marsz. Józefa Piłsudskiego;ul. Kublińskiego;Skawina;2025-06-07;2025-06-08;16:00;;#WGminach #Metropolii;0
55708;Bardziej to czuję, niż wiem – komediowe show improwizowane;Inne przedstawienia;http://media.krakow.travel/photos/69002/m.jpg;obrazy_wydarzen_karnet/55708.jpg;Buda;ul. Czapskich 2;Kraków;2025-06-07;;17:00;;#inne #przedstawienia;0
59756;Święto Miasta i Gminy Świątniki Górne;W gminach Metropolii;http://media.krakow.travel/photos/73268/m.jpg;obrazy_wydarzen_karnet/59756.jpg;Parking Park&Ride w Świątnikach Górnych;Bruchnalskiego 36;Świątniki Górne;2025-06-07;;18:00;;#WGminach #Metropolii;0
58284;Skóra po dziadku;Spektakle teatralne;http://media.krakow.travel/photos/72660/m.jpg;obrazy_wydarzen_karnet/58284.jpg;Teatr Łaźnia Nowa;os. Szkolne 25;Kraków;2025-06-07;;18:00;;#spektakle #teatralne;0
57310;I love Cabaret;Spektakle teatralne;http://media.krakow.travel/photos/70747/m.jpg;obrazy_wydarzen_karnet/57310.jpg;Teatr Cabaret w Krakowie;Krakowska 5;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;1
49139;Szymborska. Kropki, przecinki, papierosy;Spektakle teatralne;http://media.krakow.travel/photos/61668/m.jpg;obrazy_wydarzen_karnet/49139.jpg;Teatr im. Juliusza Słowackiego – Scena Miniatura (Dom Machin);pl. Świętego Ducha 2;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;1
49548;Wieczory wawelskie Filharmonii Krakowskiej;Muzyka klasyczna;http://media.krakow.travel/photos/62133/m.jpg;obrazy_wydarzen_karnet/49548.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;2025-06-08;;19:00;;#muzyka #klasyczna;1
49139;Szymborska. Kropki, przecinki, papierosy;Spektakle teatralne;http://media.krakow.travel/photos/61668/m.jpg;obrazy_wydarzen_karnet/49139.jpg;Teatr im. Juliusza Słowackiego – Scena Miniatura (Dom Machin);pl. Świętego Ducha 2;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;0
49548;Wieczory wawelskie Filharmonii Krakowskiej;Muzyka klasyczna;http://media.krakow.travel/photos/62133/m.jpg;obrazy_wydarzen_karnet/49548.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;2025-06-08;;19:00;;#muzyka #klasyczna;1
46710;Byłam żoną Boba Marleya;Spektakle teatralne;http://media.krakow.travel/photos/59430/m.jpg;obrazy_wydarzen_karnet/46710.jpg;Teatr KTO;ul. Zamoyskiego 50;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;0
57310;I love Cabaret;Spektakle teatralne;http://media.krakow.travel/photos/70747/m.jpg;obrazy_wydarzen_karnet/57310.jpg;Teatr Cabaret w Krakowie;Krakowska 5;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;0
59360;Plenerowy Koncert Włoskiej Piosenki;W gminach Metropolii;http://media.krakow.travel/photos/72812/m.jpg;obrazy_wydarzen_karnet/59360.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;2025-06-08;;19:00;;#WGminach #Metropolii;0
46710;Byłam żoną Boba Marleya;Spektakle teatralne;http://media.krakow.travel/photos/59430/m.jpg;obrazy_wydarzen_karnet/46710.jpg;Teatr KTO;ul. Zamoyskiego 50;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;1
59778;Koncert Tanga Piazzoli;W gminach Metropolii;http://media.krakow.travel/photos/73287/m.jpg;obrazy_wydarzen_karnet/59778.jpg;Willa Lubomirskich w Kochanowie;ul. Lubomirskich 125;Kochanów;2025-06-08;;18:00;;#WGminach #Metropolii;0
59652;XXVI Małopolski Festiwal Orkiestr Dętych;W gminach Metropolii;http://media.krakow.travel/photos/73134/m.jpg;obrazy_wydarzen_karnet/59652.jpg;Amfiteatr w Więcławicach Starych;ul. św. Jakuba 105;Więcławice Stare;2025-06-08;;10:00;;#WGminach #Metropolii;1
27738;Gdy przyjdzie sen;Spektakle teatralne;http://media.krakow.travel/photos/35653/m.jpg;obrazy_wydarzen_karnet/27738.jpg;Teatr Ludowy – Scena Pod Ratuszem;Rynek Główny 1;Kraków;2025-06-08;;19:00;;#spektakle #teatralne;0
59039;10 Tenorów: Dla Ciebie, Mamo w ICE Kraków;Muzyka rozrywkowa;http://media.krakow.travel/photos/72484/m.jpg;obrazy_wydarzen_karnet/59039.jpg;Centrum Kongresowe ICE Kraków;ul. Konopnickiej 17;Kraków;2025-06-08;;18:00;;#muzyka #rozrywkowa;1
59628;Letni Festiwal Operetkowy na Wiśle im. Iwony Borowickiej 2025;Muzyka klasyczna;http://media.krakow.travel/photos/73110/m.jpg;obrazy_wydarzen_karnet/59628.jpg;Centrum Kongresowe ICE Kraków;ul. Konopnickiej 17;Kraków;2025-06-08;;16:00;;#muzyka #klasyczna;0
59430;Rodzinne rewolucje;Spektakle teatralne;http://media.krakow.travel/photos/72902/m.jpg;obrazy_wydarzen_karnet/59430.jpg;Kino Kijów;al. Krasińskiego 34;Kraków;2025-06-08;;16:00;;#spektakle #teatralne;0
59470;Trójkącik, czyli trzech na próbę;Spektakle teatralne;http://media.krakow.travel/photos/72960/m.jpg;obrazy_wydarzen_karnet/59470.jpg;Kino Kijów;al. Krasińskiego 34;Kraków;2025-06-08;;15:30;;#spektakle #teatralne;0
59483;Gospel na Skałce 2025;Inne koncerty;http://media.krakow.travel/photos/73149/m.jpg;obrazy_wydarzen_karnet/59483.jpg;Kościół na Skałce;ul. Skałeczna 15;Kraków;2025-06-08;;15:00;;#inne #koncerty;1
58974;XXVI Małopolski Festiwal Orkiestr;W gminach Metropolii;http://media.krakow.travel/photos/72414/m.jpg;obrazy_wydarzen_karnet/58974.jpg;Amfiteatr w Więcławicach Starych;ul. św. Jakuba 105;Więcławice Stare;2025-06-08;;;;#WGminach #Metropolii;1
59576;Święto Soli 2025;W gminach Metropolii;http://media.krakow.travel/photos/73087/m.jpg;obrazy_wydarzen_karnet/59576.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;2025-06-08;;10:00;;#WGminach #Metropolii;1
58491;Daniel Midas: Złote myśli;Kabaret;http://media.krakow.travel/photos/71894/m.jpg;obrazy_wydarzen_karnet/58491.jpg;Centrum Kongresowe ICE Kraków;ul. Konopnickiej 17;Kraków;2025-06-09;;19:00;;#kabaret;1
55933;Poranki organowe w Filharmonii Krakowskiej;Muzyka klasyczna;http://media.krakow.travel/photos/69235/m.jpg;obrazy_wydarzen_karnet/55933.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-09;;09:00;;#muzyka #klasyczna;0
46367;Do dwóch razy sztuka;Spektakle teatralne;http://media.krakow.travel/photos/58523/m.jpg;obrazy_wydarzen_karnet/46367.jpg;Krakowski Teatr Variété;ul. Grzegórzecka 71;Kraków;2025-06-09;;19:00;;#spektakle #teatralne;0
32371;Nerwica natręctw;Spektakle teatralne;http://media.krakow.travel/photos/39738/m.jpg;obrazy_wydarzen_karnet/32371.jpg;Kino Kijów;al. Krasińskiego 34;Kraków;2025-06-09;;19:00;;#spektakle #teatralne;1
46367;Do dwóch razy sztuka;Spektakle teatralne;http://media.krakow.travel/photos/58523/m.jpg;obrazy_wydarzen_karnet/46367.jpg;Krakowski Teatr Variété;ul. Grzegórzecka 71;Kraków;2025-06-09;;19:00;;#spektakle #teatralne;0
58987;Northlane, Luna Kills, Defects w Hype Parku;Muzyka rozrywkowa;http://media.krakow.travel/photos/72428/m.jpg;obrazy_wydarzen_karnet/58987.jpg;Hype Park / Kamienna12;ul. Kamienna 12;Kraków;2025-06-09;;18:00;;#muzyka #rozrywkowa;1
55952;Karolcia. Historia o niebieskim koraliku;Inne przedstawienia;http://media.krakow.travel/photos/36519/m.jpg;obrazy_wydarzen_karnet/55952.jpg;Teatr Współczesny;ul. Starowiślna 21;Kraków;2025-06-09;;09:00;;#inne #przedstawienia;0
55933;Poranki organowe w Filharmonii Krakowskiej;Muzyka klasyczna;http://media.krakow.travel/photos/69235/m.jpg;obrazy_wydarzen_karnet/55933.jpg;Filharmonia Krakowska;ul. Zwierzyniecka 1;Kraków;2025-06-09;;09:00;;#muzyka #klasyczna;1
55952;Karolcia. Historia o niebieskim koraliku;Inne przedstawienia;http://media.krakow.travel/photos/36519/m.jpg;obrazy_wydarzen_karnet/55952.jpg;Teatr Współczesny;ul. Starowiślna 21;Kraków;2025-06-09;;09:00;;#inne #przedstawienia;0
39460;Pippi;Spektakle teatralne;http://media.krakow.travel/photos/57322/m.jpg;obrazy_wydarzen_karnet/39460.jpg;Teatr Ludowy;os. Teatralne 34;Kraków;2025-06-10;;09:00;;#spektakle #teatralne;0
57675;Klub Książki Środkowoeuropejskiej;Spotkania i wykłady literackie;http://media.krakow.travel/photos/71091/m.jpg;obrazy_wydarzen_karnet/57675.jpg;Międzynarodowe Centrum Kultury;Rynek Główny 25;Kraków;2025-06-10;;;;#spotkania #wykłady #literackie;1
